"Marital status","Application mode","Application order","Course","Daytime/evening attendance","Previous qualification","Previous qualification (grade)","Nacionality","Admission grade","Displaced","Educational special needs","Debtor","Tuition fees up to date","Gender","Scholarship holder","Age at enrollment","International","Curricular units 1st sem (credited)","Curricular units 2nd sem (credited)","Unemployment rate","Inflation rate","GDP","Target","total_enrolled","total_approved","avg_grade","units_without_evaluation","units_with_evaluation","parental_scores"
1,39,1,9500,1,3,130,1,130,0,0,0,1,0,0,29,0,1,1,12.7,3.7,-1.7,"Graduate",16,14,14.2571428571428,0,16,4.76470588235294
1,43,1,9238,1,1,125,1,117,1,0,0,1,0,0,21,0,0,0,16.2,0.3,-0.92,"Dropout",12,5,11.6666666666667,0,25,2.88235294117647
1,39,1,9085,1,1,130,1,130,1,0,0,1,0,0,28,0,0,0,12.7,3.7,-1.7,"Enrolled",10,8,10.875,1,24,2.41176470588235
1,17,2,9556,1,1,133.1,1,108,0,0,0,1,0,0,20,0,0,0,15.5,2.8,-4.06,"Graduate",15,15,13.0098214285714,0,16,2.41176470588235
1,17,1,9500,1,1,131,1,132.3,1,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",14,12,11.6833333333333,0,14,2.64705882352941
1,42,1,8014,0,1,150,1,148,0,0,0,1,0,0,26,0,0,0,9.4,-0.8,-3.12,"Graduate",12,8,11.8333333333333,0,18,3.35294117647059
1,17,2,9254,1,1,125,1,122.6,1,0,1,0,0,0,20,0,0,0,11.1,0.6,2.02,"Dropout",12,10,12.4583333333333,0,14,1.70588235294118
1,1,1,9670,1,1,131,1,123,1,0,0,1,0,1,18,0,0,0,7.6,2.6,0.32,"Enrolled",10,7,12.5833333333333,0,12,1.47058823529412
1,39,1,9853,1,1,130,1,102.5,0,0,0,1,0,0,27,0,0,0,7.6,2.6,0.32,"Graduate",12,10,12.6,0,19,2.17647058823529
1,1,2,9500,1,1,123,1,113.3,1,0,0,1,0,0,20,0,0,0,7.6,2.6,0.32,"Dropout",14,8,11.95,0,16,1
1,1,5,9853,1,1,141,1,133,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Dropout",12,10,11.4,0,20,2.17647058823529
1,7,1,9500,1,3,140,1,140,0,0,0,1,0,0,33,0,2,3,16.2,0.3,-0.92,"Dropout",15,12,14.4666666666667,0,18,1.70588235294118
1,43,1,9853,1,1,140,1,128.3,1,0,0,1,0,0,35,0,19,13,12.4,0.5,1.79,"Graduate",40,40,12.7042606516291,0,40,2.41176470588235
1,44,1,9991,0,39,140,1,140,0,0,0,1,0,1,26,0,2,2,9.4,-0.8,-3.12,"Enrolled",12,12,12.9166666666666,1,14,2.17647058823529
1,39,1,9773,1,19,133.1,1,104,0,0,1,0,0,0,27,0,0,0,11.1,0.6,2.02,"Dropout",12,5,6,0,12,3.11764705882353
1,18,3,9070,1,1,131,1,122.3,1,0,0,0,0,0,19,0,0,0,15.5,2.8,-4.06,"Dropout",12,6,6.0833333333333,0,12,1.94117647058824
1,17,2,9254,1,1,143,1,135,0,0,0,1,0,0,20,0,0,0,11.1,0.6,2.02,"Dropout",12,0,0,0,0,2.64705882352941
1,18,2,9147,1,1,132,1,119.1,1,0,1,0,0,0,20,0,0,0,10.8,1.4,1.74,"Dropout",10,6,10.2857142857142,0,18,2.17647058823529
1,43,1,9238,1,1,143,1,126.6,0,0,1,0,0,0,21,0,5,0,9.4,-0.8,-3.12,"Enrolled",16,12,10.75,0,30,1.70588235294118
1,17,3,9500,1,1,141,1,129,1,0,0,1,0,1,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.05,0,14,1.70588235294118
1,39,1,9085,1,1,133.1,1,162.3,1,0,0,1,0,0,24,0,0,0,8.9,1.4,3.51,"Dropout",12,2,5.5,0,16,1.94117647058824
1,17,4,9070,1,1,148,1,163.4,1,0,0,1,0,0,20,0,0,0,16.2,0.3,-0.92,"Graduate",12,12,11.75,0,13,2.64705882352941
1,1,1,9254,1,1,125,1,121.5,0,0,0,1,0,1,21,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,12.25,0,13,2.17647058823529
1,1,1,8014,0,1,120,1,122.8,0,0,0,1,0,0,23,0,0,0,9.4,-0.8,-3.12,"Enrolled",11,3,10,0,25,2.41176470588235
1,39,1,9147,1,1,140,1,118,1,0,0,1,0,0,24,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,10,2.41176470588235
1,51,1,9853,1,1,139,1,134,0,0,0,1,0,0,21,0,0,0,12.4,0.5,1.79,"Dropout",12,0,0,0,0,2.17647058823529
1,1,4,9500,1,1,142,1,129.8,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,12.2428571428571,0,16,1.70588235294118
1,39,1,9991,0,40,130,1,152,1,0,0,1,0,0,27,0,0,0,8.9,1.4,3.51,"Dropout",10,0,0,0,0,2.64705882352941
1,18,6,9500,1,1,126,1,122.8,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,12.93375,0,16,1.94117647058824
1,7,1,9119,1,3,150,1,150,0,0,0,1,0,0,35,0,0,0,13.9,-0.3,0.79,"Dropout",10,0,0,0,0,3.58823529411765
1,1,1,9853,1,1,130,1,131.8,0,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",14,14,13.5,0,17,3.11764705882353
1,39,1,9500,1,1,120,1,105.9,0,0,0,1,0,0,35,0,0,0,11.1,0.6,2.02,"Enrolled",6,6,11.5749999999999,0,7,2.64705882352941
1,1,1,9085,1,1,138,1,132.1,1,0,0,1,0,0,19,0,0,0,10.8,1.4,1.74,"Graduate",10,8,14.0416666666667,2,22,2.17647058823529
1,1,4,9238,1,1,127,1,127.4,1,0,0,1,0,0,20,0,0,0,7.6,2.6,0.32,"Graduate",12,12,11.25,0,14,2.64705882352941
1,1,4,9500,1,1,140,1,129.5,1,0,0,1,0,0,18,0,0,0,10.8,1.4,1.74,"Graduate",16,14,12.3242857142857,0,16,3.35294117647059
1,44,1,9238,1,39,130,1,126.7,0,0,1,1,0,0,21,0,3,2,13.9,-0.3,0.79,"Graduate",12,12,11.9404761904762,0,13,2.17647058823529
1,17,2,9238,1,1,128,1,116.5,0,0,0,1,0,1,18,0,0,0,16.2,0.3,-0.92,"Graduate",12,9,11.1964285714285,0,22,2.17647058823529
1,1,1,9238,1,1,132,1,119.1,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",12,8,10.875,0,18,1.47058823529412
1,1,2,9500,1,1,149,1,126.5,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,12.9142857142857,0,16,1.94117647058824
1,1,4,9773,1,1,155,1,149.8,1,0,0,1,0,1,18,0,0,0,16.2,0.3,-0.92,"Graduate",12,12,14,0,12,3.11764705882353
1,1,1,9085,1,1,120,1,115.1,1,0,0,1,0,0,19,0,0,0,13.9,-0.3,0.79,"Graduate",12,11,13.6285714285714,0,17,2.64705882352941
1,39,1,9254,1,19,133.1,1,124.5,0,0,0,1,0,1,36,0,0,0,16.2,0.3,-0.92,"Dropout",12,11,13.2571428571428,0,13,3.11764705882353
1,1,2,9500,1,1,131,1,128.3,1,0,0,1,0,1,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,12.6428571428571,0,16,2.17647058823529
1,1,1,9500,1,1,149,1,136,0,0,0,1,0,1,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.9166666666666,0,14,1.47058823529412
1,43,1,9130,1,1,140,1,140,1,0,0,1,0,1,20,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,15.7410714285714,0,16,2.17647058823529
1,39,1,9991,0,1,133.1,1,126.3,0,0,0,1,0,1,26,0,0,0,16.2,0.3,-0.92,"Dropout",10,0,0,0,15,1.47058823529412
1,43,1,9773,1,1,122,1,126.9,0,0,0,1,0,0,21,0,0,0,7.6,2.6,0.32,"Graduate",12,12,11.8571428571429,0,15,1.94117647058824
1,39,1,9556,1,40,130,1,145,0,0,0,1,0,0,25,0,0,0,15.5,2.8,-4.06,"Enrolled",15,14,12.71875,0,19,1.94117647058824
1,18,1,9147,1,1,121,1,115.8,1,0,0,1,0,1,19,0,0,0,12.4,0.5,1.79,"Graduate",10,10,11.6,0,12,2.41176470588235
1,39,1,8014,0,1,120,1,100,1,0,0,1,0,0,24,0,0,0,9.4,-0.8,-3.12,"Dropout",12,1,5,6,17,2.64705882352941
1,39,1,8014,0,1,133.1,1,102.5,0,0,0,1,0,1,27,0,0,0,8.9,1.4,3.51,"Dropout",12,1,5,0,29,2.41176470588235
1,17,1,9085,1,1,121,1,131.5,0,0,0,1,0,0,21,0,0,0,7.6,2.6,0.32,"Dropout",10,2,6.75,1,19,3.35294117647059
1,1,1,9147,1,1,133,1,147,0,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",10,7,12.6666666666667,0,15,2.41176470588235
2,1,4,9853,1,1,134,1,122.5,0,1,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",12,12,13.9166666666667,0,12,2.17647058823529
1,1,3,9254,1,1,115,1,117.5,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Dropout",12,6,11.875,0,22,2.41176470588235
1,51,1,9500,1,1,127,1,150,0,0,0,1,0,1,19,0,0,0,11.1,0.6,2.02,"Graduate",15,12,13.0214285714286,0,18,2.17647058823529
1,18,1,9500,1,1,135,1,127.5,1,0,0,1,0,1,19,0,0,0,16.2,0.3,-0.92,"Graduate",15,13,14.3270833333333,0,17,1.94117647058824
2,7,1,9991,0,43,140,1,140,0,0,0,1,0,0,33,0,2,0,11.1,0.6,2.02,"Graduate",11,11,15.5666666666667,0,12,2.88235294117647
2,7,1,9147,1,3,130,1,130,0,0,0,1,0,0,45,0,0,0,12.4,0.5,1.79,"Graduate",10,10,12.4,0,11,3.35294117647059
1,1,1,9238,1,1,135,1,133.3,0,0,0,1,0,1,20,0,0,0,11.1,0.6,2.02,"Graduate",12,12,12.4285714285714,0,13,1.47058823529412
1,39,2,9670,1,1,140,1,97,1,0,0,1,0,0,28,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,10,1.47058823529412
1,43,1,9500,1,1,120,1,112,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,11.5714285714285,0,30,1.94117647058824
1,1,2,9254,1,1,140,1,123.6,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",12,9,12.7619047619047,0,16,1.94117647058824
1,39,1,9254,1,3,133.1,1,130.5,0,0,0,1,0,0,38,0,0,0,15.5,2.8,-4.06,"Dropout",12,0,0,0,0,3.11764705882353
1,1,2,9670,1,1,135,1,133.3,0,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,"Graduate",10,10,13.1,0,10,2.17647058823529
1,1,1,9254,1,1,123,1,132.1,0,0,0,1,0,1,21,0,0,0,15.5,2.8,-4.06,"Graduate",12,10,11.5,0,17,1.47058823529412
1,1,1,9147,1,1,133.1,1,100,0,0,0,1,0,0,21,0,0,0,16.2,0.3,-0.92,"Dropout",10,4,13.5,3,24,1.94117647058824
1,1,1,9238,1,1,154,1,140.4,0,0,0,1,0,1,22,0,0,0,10.8,1.4,1.74,"Graduate",12,11,12.8,0,12,1.47058823529412
1,1,1,9853,1,1,148,1,141.7,0,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",12,11,13.2833333333333,0,15,3.11764705882353
1,17,2,9238,1,1,133,1,119.7,0,1,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,11.4523809523809,0,18,1.94117647058824
1,1,1,9130,1,1,126,1,122.5,1,0,0,0,0,0,25,0,0,0,9.4,-0.8,-3.12,"Dropout",10,8,13.875,2,24,1.94117647058824
1,39,1,9085,1,19,133.1,1,140,0,0,1,0,0,0,24,0,2,1,16.2,0.3,-0.92,"Dropout",12,6,11.0416666666667,0,25,2.88235294117647
1,1,3,9500,1,1,125,1,119.4,1,0,0,1,0,0,19,0,0,0,12.4,0.5,1.79,"Enrolled",14,13,11.9669642857143,0,18,1.94117647058824
1,16,1,171,1,1,145,1,155,1,0,0,1,0,0,24,0,11,9,12.4,0.5,1.79,"Enrolled",30,20,13.2323232323232,0,34,2.41176470588235
1,1,2,9147,1,1,118,1,119.1,1,0,0,1,0,1,20,0,0,0,12.4,0.5,1.79,"Graduate",10,10,12.6,0,10,2.41176470588235
1,39,1,9147,1,1,120,1,122.7,0,0,0,0,0,0,25,0,0,0,10.8,1.4,1.74,"Dropout",10,0,0,0,14,2.41176470588235
1,1,1,9147,1,1,127,1,117.9,0,0,0,1,0,1,20,0,5,4,8.9,1.4,3.51,"Graduate",20,19,12.6318181818182,0,25,2.41176470588235
1,7,1,9500,1,3,130,1,130,0,0,0,1,0,0,23,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,13.22,0,16,2.64705882352941
1,17,3,9500,1,1,129,1,120,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",16,14,13.1514285714285,0,16,2.88235294117647
1,44,1,9003,1,39,130,1,130,0,0,1,0,0,0,29,0,0,0,13.9,-0.3,0.79,"Dropout",12,6,12.0416666666667,0,21,1.94117647058824
1,1,3,9254,1,1,121,1,116.8,1,0,0,1,0,0,21,0,0,0,11.1,0.6,2.02,"Graduate",12,10,11.7916666666667,0,16,2.64705882352941
1,1,1,9670,1,1,136,1,123.4,1,0,0,1,0,1,18,0,0,0,11.1,0.6,2.02,"Graduate",12,11,13.6964285714285,0,23,2.17647058823529
1,1,3,9070,1,1,125,1,125.4,1,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,10,12.4,0,13,1.94117647058824
1,1,3,9773,1,1,131,1,127.2,1,0,0,1,0,1,18,0,0,0,8.9,1.4,3.51,"Dropout",12,12,13.9166666666667,0,12,2.41176470588235
1,1,1,9085,1,1,122,1,103.4,0,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",10,10,13.7,0,12,2.41176470588235
1,1,1,9773,1,1,127,1,123.2,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,1,5.5,0,24,1.70588235294118
1,17,1,9147,1,1,136,1,124.1,0,0,0,1,0,0,18,0,0,0,8.9,1.4,3.51,"Graduate",10,10,11.6,0,14,1.94117647058824
2,39,1,9556,1,19,133.1,1,99.5,1,0,1,0,0,1,37,0,0,0,8.9,1.4,3.51,"Dropout",14,1,8,0,25,2.41176470588235
1,17,1,9991,0,40,127,1,124.9,0,0,0,1,0,0,29,0,0,0,16.2,0.3,-0.92,"Graduate",10,10,12.9523809523809,3,24,2.41176470588235
1,17,3,9070,1,1,116,1,110.8,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Enrolled",12,12,12.1666666666667,0,12,1.47058823529412
1,1,1,9238,1,1,121,1,118.9,1,0,0,1,0,1,19,0,0,0,12.4,0.5,1.79,"Graduate",12,10,12.1666666666666,0,17,1.70588235294118
1,43,1,9238,1,1,124,1,118.8,1,0,1,0,0,0,22,0,6,2,16.2,0.3,-0.92,"Dropout",17,8,12.4166666666667,0,24,2.88235294117647
1,1,1,9254,1,1,131,1,137,0,0,0,1,0,1,20,0,0,0,15.5,2.8,-4.06,"Graduate",12,11,10.8833333333333,0,18,1.94117647058824
1,39,1,8014,0,1,100,1,100,0,0,0,1,0,0,34,0,0,0,12.7,3.7,-1.7,"Dropout",12,0,0,0,0,1
1,43,1,9119,1,1,130,1,120,0,0,1,0,0,0,30,0,8,6,7.6,2.6,0.32,"Dropout",24,14,11.9583333333333,2,36,1.47058823529412
1,1,1,9238,1,1,135,1,122.8,0,0,0,1,0,0,18,0,0,0,10.8,1.4,1.74,"Graduate",12,12,14,0,14,1.94117647058824
1,1,1,9238,1,1,130,1,121.6,0,0,0,1,0,0,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,12.4166666666667,0,12,2.17647058823529
1,1,2,9773,1,1,146,1,149.2,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",12,7,11.9583333333333,0,21,2.88235294117647
1,17,4,9500,1,1,146,1,140,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,14.8285714285714,0,16,3.58823529411765
1,1,2,9773,1,1,154,1,133.4,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",12,10,12.1,0,15,1.47058823529412
1,1,1,9070,1,1,137,1,126.2,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",12,12,12.75,0,14,1.47058823529412
1,1,5,9500,1,1,151,1,127.8,0,0,0,1,0,1,18,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,13.6714285714285,0,16,1.47058823529412
1,44,1,9003,1,39,150,1,150,0,0,0,1,0,1,21,0,0,0,13.9,-0.3,0.79,"Graduate",12,11,12.7333333333333,0,17,1.94117647058824
1,1,2,9147,1,1,121,1,113.7,1,0,0,0,0,0,20,0,0,0,7.6,2.6,0.32,"Dropout",10,3,11.5,0,22,1.94117647058824
1,17,1,9147,1,1,122,1,117.8,1,0,0,1,0,0,20,0,0,0,13.9,-0.3,0.79,"Graduate",10,10,12.9166666666667,0,18,2.64705882352941
1,1,1,9500,1,1,143,1,136.7,0,0,0,1,0,0,19,0,2,1,11.1,0.6,2.02,"Graduate",15,15,13.11,0,16,2.41176470588235
1,1,1,9238,1,1,152,1,144.7,0,0,0,1,0,0,20,0,0,0,16.2,0.3,-0.92,"Graduate",12,12,14.9642857142857,0,15,1.94117647058824
1,17,3,9500,1,1,145,1,139.8,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",15,15,14.5366071428571,0,15,2.41176470588235
1,42,1,9853,1,1,120,1,113.7,0,0,0,1,0,0,20,0,0,0,12.7,3.7,-1.7,"Dropout",12,8,10.8333333333333,0,18,2.41176470588235
2,7,1,9130,1,3,140,1,140,0,0,1,0,0,0,29,0,7,5,7.6,2.6,0.32,"Dropout",16,12,12.3777777777777,6,28,3.11764705882353
1,1,1,9500,1,1,143,1,142.3,0,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Enrolled",15,15,13.7860714285714,0,15,3.11764705882353
1,1,1,9500,1,1,129,1,119.6,1,0,0,1,0,1,20,0,0,0,15.5,2.8,-4.06,"Graduate",15,14,13.9083035714286,0,19,2.88235294117647
1,16,2,9147,1,1,139,1,123.7,1,0,0,1,0,1,22,0,0,0,16.2,0.3,-0.92,"Graduate",10,8,11.7,2,16,1.47058823529412
4,1,1,8014,0,1,133.1,1,143,1,0,0,1,0,1,47,0,0,0,16.2,0.3,-0.92,"Graduate",12,11,14.1666666666666,0,16,2.64705882352941
2,51,1,9991,0,1,127,1,100.1,0,0,0,1,0,0,31,0,1,0,8.9,1.4,3.51,"Graduate",10,10,13.9,0,10,1.94117647058824
1,1,1,9070,1,1,126,1,119.4,0,0,0,1,0,1,21,0,0,0,16.2,0.3,-0.92,"Graduate",12,11,13.3166666666667,0,13,2.64705882352941
1,1,1,8014,0,1,128,1,122.1,0,0,0,1,0,0,21,0,0,0,7.6,2.6,0.32,"Graduate",12,11,12.3285714285714,0,18,1.47058823529412
2,39,1,9773,1,12,100,1,100,0,0,0,1,0,0,24,0,0,0,7.6,2.6,0.32,"Graduate",12,12,13,0,12,1.94117647058824
1,17,1,9070,1,1,123,1,113.9,0,0,0,1,0,0,18,0,0,0,15.5,2.8,-4.06,"Enrolled",12,12,12.4166666666667,0,14,3.11764705882353
1,39,1,8014,0,15,170,1,101,0,0,0,1,0,0,32,0,0,0,7.6,2.6,0.32,"Graduate",12,8,11.75,0,21,1.94117647058824
1,18,2,8014,0,1,117,1,111.8,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",12,12,11.1666666666667,0,17,2.17647058823529
1,39,1,9500,1,1,140,1,140,1,0,0,1,0,0,24,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,13.385,0,16,3.35294117647059
1,17,4,9085,1,1,123,1,124.4,1,0,0,1,0,0,19,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,15.0833333333333,0,23,3.11764705882353
1,44,1,9003,1,39,150,1,150,0,0,1,1,0,1,19,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,14.0833333333333,0,16,2.88235294117647
1,44,1,9003,1,39,140,1,140,0,0,0,1,0,0,24,0,0,0,12.4,0.5,1.79,"Enrolled",12,11,12.2142857142857,0,22,1.70588235294118
1,17,4,9238,1,1,123,1,116,1,0,0,1,0,1,18,0,0,0,8.9,1.4,3.51,"Graduate",12,12,11.6666666666666,0,17,2.64705882352941
1,1,1,9070,1,1,130,1,135.6,1,0,0,1,0,1,19,0,0,0,8.9,1.4,3.51,"Dropout",12,7,11.6666666666667,0,19,2.41176470588235
2,1,1,9500,1,1,137,1,121,0,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",16,14,14.7257142857142,0,16,2.41176470588235
1,17,2,9773,1,1,126,1,118.7,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,13.9166666666666,0,12,2.17647058823529
1,1,1,9238,1,1,125,1,125.7,1,0,0,1,0,0,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,11.9523809523809,0,18,2.41176470588235
1,17,4,9556,1,1,112,1,107.1,1,0,0,1,0,0,20,0,0,0,12.4,0.5,1.79,"Graduate",15,15,12.81875,0,15,2.17647058823529
1,1,1,9500,1,1,141,1,125.5,0,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,12.86,4,20,2.64705882352941
1,17,4,9670,1,1,135,1,127,1,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",12,12,12.9821428571429,0,19,1.94117647058824
1,1,2,9085,1,1,117,1,113.5,1,0,0,1,0,1,21,0,0,0,10.8,1.4,1.74,"Graduate",10,9,12.1,0,12,1.47058823529412
1,1,1,9500,1,1,160,1,154.4,0,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,"Graduate",15,15,15.6427777777777,0,18,2.64705882352941
1,51,1,9670,1,1,136,1,122,0,0,1,0,0,0,18,0,0,0,9.4,-0.8,-3.12,"Dropout",10,6,11.375,0,12,2.88235294117647
1,17,2,9238,1,1,143,1,128,1,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,"Dropout",12,0,0,0,11,2.41176470588235
1,1,1,9670,1,1,119,1,115.5,1,0,0,1,0,0,19,0,0,0,10.8,1.4,1.74,"Enrolled",12,8,11,0,17,2.64705882352941
1,17,4,9670,1,1,120,1,117.2,1,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",12,10,13.2375,0,19,2.41176470588235
1,39,1,9130,1,3,150,1,150,1,0,0,1,0,0,34,0,1,0,12.7,3.7,-1.7,"Dropout",10,1,5.5,0,11,1
1,1,3,9085,1,1,142,1,155.3,0,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",10,10,14.2,0,11,1.47058823529412
1,44,1,9130,1,39,120,1,120,1,0,1,0,0,0,19,0,2,1,12.4,0.5,1.79,"Dropout",12,7,11.3,0,19,2.17647058823529
1,51,1,9238,1,1,160,1,116.1,0,0,1,1,0,0,26,0,0,0,11.1,0.6,2.02,"Graduate",12,12,14.9880952380952,0,13,3.58823529411765
1,17,1,9853,1,1,133.1,1,118.9,1,0,0,1,0,0,21,0,0,0,7.6,2.6,0.32,"Dropout",12,6,11.3333333333333,0,22,1.47058823529412
1,17,2,9147,1,1,142,1,127.3,0,0,0,1,0,1,18,0,0,0,11.1,0.6,2.02,"Graduate",10,10,11.5,0,10,2.88235294117647
1,17,4,9853,1,1,121,1,113.7,1,0,0,1,0,1,20,0,0,0,9.4,-0.8,-3.12,"Graduate",12,10,13.5333333333333,0,17,2.17647058823529
1,51,1,9147,1,1,135,1,118.5,0,0,0,1,0,0,25,0,0,0,11.1,0.6,2.02,"Dropout",10,2,5.25,0,17,1.94117647058824
1,1,1,9147,1,1,153,1,146.7,0,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",10,10,16.3,0,10,2.17647058823529
1,1,1,9500,1,1,140,1,124.3,1,0,0,1,0,1,18,0,0,0,16.2,0.3,-0.92,"Graduate",15,15,14.7123376623376,0,18,3.35294117647059
1,1,1,9500,1,1,152,1,137.8,0,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Graduate",15,15,14.0249206349206,0,16,2.64705882352941
1,1,1,9238,1,1,120,1,130.2,0,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,11.5714285714285,0,18,2.17647058823529
1,17,1,9500,1,1,160,1,147.8,0,0,0,1,0,0,20,0,0,0,15.5,2.8,-4.06,"Enrolled",15,12,12.420238095238,0,23,2.41176470588235
1,7,1,9085,1,40,150,1,150,0,0,1,0,0,0,26,0,0,0,8.9,1.4,3.51,"Dropout",9,0,0,0,3,2.64705882352941
1,42,1,9500,1,1,100,1,100,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",16,14,13.0585714285714,0,16,1.94117647058824
1,1,1,9500,1,1,150,1,155.6,0,0,0,1,0,0,19,0,0,0,16.2,0.3,-0.92,"Graduate",15,15,14.1777777777778,0,16,2.64705882352941
1,43,4,9147,1,1,124,1,117.4,0,0,0,1,0,0,19,0,3,4,7.6,2.6,0.32,"Graduate",20,13,11.9,0,29,1.47058823529412
1,5,3,9085,1,1,141,1,128.8,1,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Enrolled",10,6,11.6666666666667,1,17,2.64705882352941
1,1,1,9254,1,1,121,1,117.5,1,0,0,1,0,0,18,0,0,0,16.2,0.3,-0.92,"Graduate",12,9,11.1190476190475,0,18,2.88235294117647
1,43,1,9500,1,6,134,1,120.4,1,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.3333333333333,0,14,1.47058823529412
1,1,1,9238,1,1,134,1,130.9,0,0,1,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",12,11,11.4285714285714,0,19,1.94117647058824
1,1,1,9853,1,1,132,1,125,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,10,12,0,17,3.11764705882353
1,1,1,9085,1,1,135,1,136.8,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Enrolled",10,10,12.8,3,18,2.17647058823529
1,1,1,9853,1,1,123,1,121.6,1,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Enrolled",14,11,12.3333333333333,0,21,1.94117647058824
1,44,1,9119,1,39,151,1,151,0,0,1,1,0,0,26,0,0,0,16.2,0.3,-0.92,"Dropout",10,0,0,0,11,2.64705882352941
1,1,1,9238,1,1,107,1,103.5,1,0,0,1,0,0,20,0,0,0,12.4,0.5,1.79,"Graduate",12,12,12.5,0,14,2.41176470588235
1,1,1,8014,0,1,126,1,119.4,0,0,0,1,0,0,19,0,0,0,12.7,3.7,-1.7,"Graduate",12,12,12.1666666666666,0,12,1.94117647058824
1,1,1,9238,1,1,133,1,134.4,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",12,12,12.9166666666666,0,15,1.70588235294118
1,44,1,9238,1,39,140,1,143,0,0,0,1,0,0,19,0,3,2,13.9,-0.3,0.79,"Graduate",12,12,14,0,12,2.41176470588235
1,7,1,9853,1,40,110,1,110,0,0,1,1,0,0,40,0,0,0,12.4,0.5,1.79,"Graduate",14,14,14.7857142857142,0,15,3.11764705882353
1,1,4,9500,1,1,141,1,132.5,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,13.39125,0,16,2.41176470588235
